asset_id,canonical_path,category,subcategory,asset_type,entity_name,direction,animation_state,frame,source_zip,source_path,sha256,status,notes,visual_master_status
A00187,characters/equipment/weapons/ranged/woodland_longbow.png,characters,equipment,PRODUCTION_SINGLE,ranged_weapons,,,,BRAMBLE_KITS_74_83.zip,BRAMBLE_74_83/80_ranged_weapons/woodland_longbow.png,87f3f4aaa6578b8d9c5ba17e168af47e3bf3e3a16f02dc965c6d358a007b1856,copied,,VISUAL_MASTER_ADJUST
A00188,characters/equipment/weapons/weapons_separate.png,characters,equipment,PRODUCTION_LAYER,kit_07_bundle,,,,BRAMBLE_10_Asset_Kits.zip,BRAMBLE_10_Asset_Kits/equipment/weapons_separate.png,1080d27a8a941c5f1c6e0e201afd059768abe40dff287bdeb2c89b89249c96ba,copied,,VISUAL_MASTER_ADJUST
A00189,characters/specialists/ember_knight_specialist/master.png,characters,specialists,MASTER,ember_knight_specialist,,,,BRAMBLE_44_48.zip,BRAMBLE_44_48/48_ember_knight_specialist_male_female/master.png,3d66d47c4eaf1bc079a7046c012771a5b119054d48c61408b93bc473285d4fe9,copied,,VISUAL_MASTER_ADJUST
A00190,characters/specialists/skills_specialist_progression_ui/master.png,characters,specialists,MASTER,skills_specialist_progression_ui,,,,BRAMBLE_KITS_74_83.zip,BRAMBLE_74_83/77_skills_specialist_progression_ui/master.png,bfd6e8a60cbb7f3d7eb741d7ddf0466ad03f5b1f3616265a93c56f19edb888b0,copied,,VISUAL_MASTER_ADJUST
A00191,characters/specialists/skills_specialist_progression_ui/skill_tree_panel.png,characters,specialists,PRODUCTION_SINGLE,skills_specialist_progression_ui,,,,BRAMBLE_KITS_74_83.zip,BRAMBLE_74_83/77_skills_specialist_progression_ui/skill_tree_panel.png,542026fd40a690380963593fa6784d21f219c0ccd7b695de4917d67a0f443c72,copied,,VISUAL_MASTER_ADJUST
A00192,characters/specialists/skills_specialist_progression_ui/specialist_frame_tier_01.png,characters,specialists,PRODUCTION_SINGLE,skills_specialist_progression_ui,,,,BRAMBLE_KITS_74_83.zip,BRAMBLE_74_83/77_skills_specialist_progression_ui/specialist_frame_tier_01.png,ab88410960d5cae31dcc289234a78600d6ef7ff73c290280022a6f650d656535,copied,,VISUAL_MASTER_ADJUST
A00193,characters/specialists/skills_specialist_progression_ui/specialist_frame_tier_05.png,characters,specialists,PRODUCTION_SINGLE,skills_specialist_progression_ui,,,,BRAMBLE_KITS_74_83.zip,BRAMBLE_74_83/77_skills_specialist_progression_ui/specialist_frame_tier_05.png,8ef438c226ed0e2b620a98ca853ecd7cfbc2541a870f6ec8cba96e16b480838c,copied,,VISUAL_MASTER_ADJUST
A00194,characters/specialists/skills_specialist_progression_ui/specialist_frame_tier_10.png,characters,specialists,PRODUCTION_SINGLE,skills_specialist_progression_ui,,,,BRAMBLE_KITS_74_83.zip,BRAMBLE_74_83/77_skills_specialist_progression_ui/specialist_frame_tier_10.png,42bac52c953cff07c86e766525435b085656295d73358ea72f8befead1261180,copied,,VISUAL_MASTER_ADJUST
A00195,characters/specialists/skills_specialist_progression_ui/specialist_frame_tier_15.png,characters,specialists,PRODUCTION_SINGLE,skills_specialist_progression_ui,,,,BRAMBLE_KITS_74_83.zip,BRAMBLE_74_83/77_skills_specialist_progression_ui/specialist_frame_tier_15.png,34bf36a420743667a75ed2010a18cdf6725141437e74b46c4288ced0f0c165e3,copied,,VISUAL_MASTER_ADJUST
A00196,characters/specialists/skills_specialist_progression_ui/specialist_upgrade_panel.png,characters,specialists,PRODUCTION_SINGLE,skills_specialist_progression_ui,,,,BRAMBLE_KITS_74_83.zip,BRAMBLE_74_83/77_skills_specialist_progression_ui/specialist_upgrade_panel.png,a316b66c4115dcaa73fcd4d0196005e925aafebb7dde98334ce49d5781cb70e5,copied,,VISUAL_MASTER_ADJUST
A00197,characters/specialists/skins/female.png,characters,specialists,PRODUCTION_LAYER,kit_10_bundle,,,,BRAMBLE_10_Asset_Kits.zip,BRAMBLE_10_Asset_Kits/specialists/skins_female.png,4363eed101be90f94f450ed73a3b77feec32072dca01e237534a02b36aecdff9,copied,,VISUAL_MASTER_ADJUST
A00198,characters/specialists/skins/male.png,characters,specialists,PRODUCTION_LAYER,kit_10_bundle,,,,BRAMBLE_10_Asset_Kits.zip,BRAMBLE_10_Asset_Kits/specialists/skins_male.png,849d847452096e04a4583bfb796b535035414f1cf9feae212bc29a303f6b2ce4,copied,,VISUAL_MASTER_ADJUST
A00199,characters/specialists/specialist_wings/master.png,characters,specialists,MASTER,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/master.png,65e23d330076884c3f294f77c12ef883919b16232c62e8d6bf09f45eeb7b6bf0,copied,,VISUAL_MASTER_ADJUST
A00200,characters/specialists/wings/comparison_crystal_keeper.jpg,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/comparison_crystal_keeper.jpg,298b2b6956e531731ca49867d1547263c33741d98601559b48b75d9003d5209e,copied,,VISUAL_MASTER_ADJUST
A00201,characters/specialists/wings/comparison_ember_knight.jpg,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/comparison_ember_knight.jpg,37e7b69502de6943fd04a007c50b3ff4adf459cb7aa1cb9c9e32aea8fd79e757,copied,,VISUAL_MASTER_ADJUST
A00202,characters/specialists/wings/comparison_moon_weaver.jpg,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/comparison_moon_weaver.jpg,43dd319468d5e0c2bce6af487d533ba3a8d66a2c44fb0d5b728d7b7486ac79f7,copied,,VISUAL_MASTER_ADJUST
A00203,characters/specialists/wings/comparison_moss_guardian.jpg,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/comparison_moss_guardian.jpg,3ad762c32a0fe225f9e9650224fa1a08caf153a8d6c34720788dc609ce653c98,copied,,VISUAL_MASTER_ADJUST
A00204,characters/specialists/wings/crystal_keeper.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/crystal_keeper.png,c68a04bc818cf2226f7f9ca7d5d6229cf5b2844900ad2add9c9ea4dba8607b96,copied,,VISUAL_MASTER_ADJUST
A00205,characters/specialists/wings/crystal_keeper_plus_01.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/crystal_keeper_plus_01.png,f9cbb7833558382b112146686436c32c8b7bcfeca5d97a55fe78fa40c2ccebdf,copied,,VISUAL_MASTER_ADJUST
A00206,characters/specialists/wings/crystal_keeper_plus_01_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/crystal_keeper_plus_01_card.png,b394bcfe6dcdde99b591dee1527c69f69ea3918aeda8ab7de0c73cfdd8ec7a50,copied,,VISUAL_MASTER_ADJUST
A00207,characters/specialists/wings/crystal_keeper_plus_02.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/crystal_keeper_plus_02.png,b64846c1897657d1fe114977b0e0a2f4b5f5ab6edeca41a8c2a74c8b118d2a74,copied,,VISUAL_MASTER_ADJUST
A00208,characters/specialists/wings/crystal_keeper_plus_02_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/crystal_keeper_plus_02_card.png,c9dbee8ec7ecd9aaea041acdf7a8b308ca1b473d7249f060d11f80efb86aa8e1,copied,,VISUAL_MASTER_ADJUST
A00209,characters/specialists/wings/crystal_keeper_plus_03.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/crystal_keeper_plus_03.png,3edd8830d99bfe4acc07c55b407699551540e335d62ec782b0024d6696758754,copied,,VISUAL_MASTER_ADJUST
A00210,characters/specialists/wings/crystal_keeper_plus_03_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/crystal_keeper_plus_03_card.png,32cafe20bf2024031e62f3b02e6e244732530602065f6349eb53a2068c0ec419,copied,,VISUAL_MASTER_ADJUST
A00211,characters/specialists/wings/crystal_keeper_plus_04.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/crystal_keeper_plus_04.png,068d81dbed66ca918f8e08fdc3ab811cd3f3dcbff95856f7f96eac435c511908,copied,,VISUAL_MASTER_ADJUST
A00212,characters/specialists/wings/crystal_keeper_plus_04_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/crystal_keeper_plus_04_card.png,a06c5f5ed509f0832f4d4956b3ad8d9e4a07464bdcf8c46eb585af7811f3de09,copied,,VISUAL_MASTER_ADJUST
A00213,characters/specialists/wings/crystal_keeper_plus_05.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/crystal_keeper_plus_05.png,4021773bcb7e3765e5dcc653bd5121a5d9b65ca5035c21239fb8f13a2eb79032,copied,,VISUAL_MASTER_ADJUST
A00214,characters/specialists/wings/crystal_keeper_plus_05_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/crystal_keeper_plus_05_card.png,87d050da31ea7c3cab1ccc9720a653cdc9b519cb91d0f887a1efdfb45a2db14d,copied,,VISUAL_MASTER_ADJUST
A00215,characters/specialists/wings/crystal_keeper_plus_06.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/crystal_keeper_plus_06.png,e1c4e7785895315accacff3b0e2878f4a8812ecbcd1746646619d233e85d9030,copied,,VISUAL_MASTER_ADJUST
A00216,characters/specialists/wings/crystal_keeper_plus_06_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/crystal_keeper_plus_06_card.png,0c64d6d41c9807921076f540452886b0dd6ed55fbed7c1aee02b57520d21b0de,copied,,VISUAL_MASTER_ADJUST
A00217,characters/specialists/wings/crystal_keeper_plus_07.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/crystal_keeper_plus_07.png,02e6633bbed9f15c57e18ab9c6416692c695368dcca29fb541a37db23c44e136,copied,,VISUAL_MASTER_ADJUST
A00218,characters/specialists/wings/crystal_keeper_plus_07_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/crystal_keeper_plus_07_card.png,205a784661e3f6f63e3f649d6ac6a5719099b3854575ccbc871192e4a792c1d8,copied,,VISUAL_MASTER_ADJUST
A00219,characters/specialists/wings/crystal_keeper_plus_08.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/crystal_keeper_plus_08.png,bfe9f603eec20e064cf0e4b0bbf7541774d09e2636f6294982c6c01efae44523,copied,,VISUAL_MASTER_ADJUST
A00220,characters/specialists/wings/crystal_keeper_plus_08_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/crystal_keeper_plus_08_card.png,f990da3ce2087d6da684881bfc6e6d0ea1e5c570865f0e8c28d586089a7a4011,copied,,VISUAL_MASTER_ADJUST
A00221,characters/specialists/wings/crystal_keeper_plus_09.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/crystal_keeper_plus_09.png,a3771fc6d738830a8752226c634101f6b97373666c2af1bb2aa46055a6cc18e2,copied,,VISUAL_MASTER_ADJUST
A00222,characters/specialists/wings/crystal_keeper_plus_09_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/crystal_keeper_plus_09_card.png,a8b1f3e595c041b9fecb5fdb9380f93d46bb2085c60a9813a7f0db221af130c0,copied,,VISUAL_MASTER_ADJUST
A00223,characters/specialists/wings/crystal_keeper_plus_10.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/crystal_keeper_plus_10.png,974c5d9fddac167e638dd092a8c9c50e1a9ce899ae5011078410b56c77442010,copied,,VISUAL_MASTER_ADJUST
A00224,characters/specialists/wings/crystal_keeper_plus_10_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/crystal_keeper_plus_10_card.png,fdaed74abad34d4ca557eb063d9d4baab8caf97fc55c518586cdbd5ab5b1c30b,copied,,VISUAL_MASTER_ADJUST
A00225,characters/specialists/wings/crystal_keeper_plus_11.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/crystal_keeper_plus_11.png,601a6cd475d4d52e8b9d51b1ac6c88d1567dd09402c75d4e18bf2e00b26cd775,copied,,VISUAL_MASTER_ADJUST
A00226,characters/specialists/wings/crystal_keeper_plus_11_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/crystal_keeper_plus_11_card.png,23dc8e3cca1218d23a9ae138c98877fde1046678bc070932def08a03be621f86,copied,,VISUAL_MASTER_ADJUST
A00227,characters/specialists/wings/crystal_keeper_plus_12.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/crystal_keeper_plus_12.png,f5da45fa1d955df3a16f6b6a0f8f273d304e1df62c0c2abe8fc9790040e943b5,copied,,VISUAL_MASTER_ADJUST
A00228,characters/specialists/wings/crystal_keeper_plus_12_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/crystal_keeper_plus_12_card.png,4a0a8223eee1b3e24c2c7a13004c74690c6db8c28c9c5c82f85cb3834b098314,copied,,VISUAL_MASTER_ADJUST
A00229,characters/specialists/wings/crystal_keeper_plus_13.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/crystal_keeper_plus_13.png,2704c9bda79648aa778eea14de8c0adf37c5a89571ec8589c94bcfefc2e6d8a4,copied,,VISUAL_MASTER_ADJUST
A00230,characters/specialists/wings/crystal_keeper_plus_13_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/crystal_keeper_plus_13_card.png,1abc1c47d0b0ce2d0450214a7590344e1eac6f734e0eb116180f7912177f4c12,copied,,VISUAL_MASTER_ADJUST
A00231,characters/specialists/wings/crystal_keeper_plus_14.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/crystal_keeper_plus_14.png,99b0175650de194ed258ed8586310a163fc6e803b4fe0e65fe8047ceee0adbb3,copied,,VISUAL_MASTER_ADJUST
A00232,characters/specialists/wings/crystal_keeper_plus_14_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/crystal_keeper_plus_14_card.png,9908fa7dad3e74370045ac65ae6d1601e9dc86ffb5f69337f7e67e34ae298133,copied,,VISUAL_MASTER_ADJUST
A00233,characters/specialists/wings/crystal_keeper_plus_15.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/crystal_keeper_plus_15.png,c4c77856bc92d74d62d3f9f38dd8043691403b97596e079ecf6f6a863afe5f5b,copied,,VISUAL_MASTER_ADJUST
A00234,characters/specialists/wings/crystal_keeper_plus_15_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/crystal_keeper_plus_15_card.png,5185431b6f9198e23eb1a0cf30b8ed31106e96698f7619871fe8c28b01fb3ec2,copied,,VISUAL_MASTER_ADJUST
A00235,characters/specialists/wings/ember_knight.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/ember_knight.png,694d22d9d59ce315ec9dbd60d5f022022d77db3efa4d7f4a1443f66464b953d7,copied,,VISUAL_MASTER_ADJUST
A00236,characters/specialists/wings/ember_knight_plus_01.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/ember_knight_plus_01.png,75aaf5e4b56e655fa968f5f9291e07bb288456f043ad2b3d3064468542e19795,copied,,VISUAL_MASTER_ADJUST
A00237,characters/specialists/wings/ember_knight_plus_01_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/ember_knight_plus_01_card.png,de01762206da9aa30093b897c9d225bc99e615bb92d772d5294633d44ba357a1,copied,,VISUAL_MASTER_ADJUST
A00238,characters/specialists/wings/ember_knight_plus_02.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/ember_knight_plus_02.png,e09acf7614129dba68fbccb9087568f2874268cac2f71f2ee5dff2cee3acac89,copied,,VISUAL_MASTER_ADJUST
A00239,characters/specialists/wings/ember_knight_plus_02_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/ember_knight_plus_02_card.png,ad0bd4fddcca6b189175bb9d5d6f835130aee9daccdf8de81509601759c4dc31,copied,,VISUAL_MASTER_ADJUST
A00240,characters/specialists/wings/ember_knight_plus_03.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/ember_knight_plus_03.png,73aeed1d7930f2b3872be2a3d61ccf2ff12bb8e8e5419289c3853e18118da121,copied,,VISUAL_MASTER_ADJUST
A00241,characters/specialists/wings/ember_knight_plus_03_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/ember_knight_plus_03_card.png,777c041c577c12ff9d14046a281b08f81b22d85db3630a1f20af1bcb26b79331,copied,,VISUAL_MASTER_ADJUST
A00242,characters/specialists/wings/ember_knight_plus_04.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/ember_knight_plus_04.png,a613bdef2ef14be7c7d3989db8124c1075dcba5c4e0147e4cd4925c7c5047f03,copied,,VISUAL_MASTER_ADJUST
A00243,characters/specialists/wings/ember_knight_plus_04_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/ember_knight_plus_04_card.png,8a65dfcacee611012f6421c7ca19788b65e2085d90861f594ff3006024086931,copied,,VISUAL_MASTER_ADJUST
A00244,characters/specialists/wings/ember_knight_plus_05.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/ember_knight_plus_05.png,4cd3e4e340f33932c82b5e7933c9f66ebb9ad2d46d82c66ea3a207c54fa30c9b,copied,,VISUAL_MASTER_ADJUST
A00245,characters/specialists/wings/ember_knight_plus_05_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/ember_knight_plus_05_card.png,6068830fbeffc7955fac2aba51c8d4b1095839fde6b33125b9ec53591e176c96,copied,,VISUAL_MASTER_ADJUST
A00246,characters/specialists/wings/ember_knight_plus_06.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/ember_knight_plus_06.png,ba0cb9dff055a511b8a308a527857d8c12c00213e3954b7eeffe6983b8462466,copied,,VISUAL_MASTER_ADJUST
A00247,characters/specialists/wings/ember_knight_plus_06_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/ember_knight_plus_06_card.png,3ec224e85565af2e93f74114a464796b345ae0baa34faca2a5041b86b71f5fb2,copied,,VISUAL_MASTER_ADJUST
A00248,characters/specialists/wings/ember_knight_plus_07.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/ember_knight_plus_07.png,2a57ce9dbc1312d5e6ed7e52b5e565a0f9de2251c727806c6a49e0cc99544e66,copied,,VISUAL_MASTER_ADJUST
A00249,characters/specialists/wings/ember_knight_plus_07_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/ember_knight_plus_07_card.png,f64bc1768692f39b759af8d4312c7b04ea7086a57954aab88fe9e39d2c5246f3,copied,,VISUAL_MASTER_ADJUST
A00250,characters/specialists/wings/ember_knight_plus_08.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/ember_knight_plus_08.png,3ff6cd674c92042d235194913b771c8c22c26f7c2cc592bab493d9865a48d61d,copied,,VISUAL_MASTER_ADJUST
A00251,characters/specialists/wings/ember_knight_plus_08_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/ember_knight_plus_08_card.png,64e42bac126fbc7799a126712e06650eef8dbdeb7abd2bb7ec356c768d98b944,copied,,VISUAL_MASTER_ADJUST
A00252,characters/specialists/wings/ember_knight_plus_09.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/ember_knight_plus_09.png,de77e7e05747a53421e9985b90000ba54783e401d70591cda2494c5c3b71ad45,copied,,VISUAL_MASTER_ADJUST
A00253,characters/specialists/wings/ember_knight_plus_09_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/ember_knight_plus_09_card.png,6140175851d530d8bb1416216b5203c42ab359dfa9c31507faa7cd9b4f0df727,copied,,VISUAL_MASTER_ADJUST
A00254,characters/specialists/wings/ember_knight_plus_10.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/ember_knight_plus_10.png,9385834cb3ef971e90a92c38103212db50b4d223a28ee035c587ea0809056b6a,copied,,VISUAL_MASTER_ADJUST
A00255,characters/specialists/wings/ember_knight_plus_10_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/ember_knight_plus_10_card.png,f64e59c02b4dc07a794f2fa9c0475f2779caa0ce0e832b651458549e193fc009,copied,,VISUAL_MASTER_ADJUST
A00256,characters/specialists/wings/ember_knight_plus_11.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/ember_knight_plus_11.png,ceb24b47be269fbcf6af285c96559f41c398e41f71d484bac6557a74ced9db4a,copied,,VISUAL_MASTER_ADJUST
A00257,characters/specialists/wings/ember_knight_plus_11_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/ember_knight_plus_11_card.png,69e7d4a2d0d2c5b235e8acebca5d8dd84d66d83d56672d1a3d7c9ca85c4d562d,copied,,VISUAL_MASTER_ADJUST
A00258,characters/specialists/wings/ember_knight_plus_12.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/ember_knight_plus_12.png,16af9e37141454d97f22cb5ce6dbd5e9d6fe7e7abdb02cf3a559633d7b3e298e,copied,,VISUAL_MASTER_ADJUST
A00259,characters/specialists/wings/ember_knight_plus_12_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/ember_knight_plus_12_card.png,cb76a8482dcbd86ed4834d5ba9ff857f5d67ac8ba551bafec57551c123cd54b6,copied,,VISUAL_MASTER_ADJUST
A00260,characters/specialists/wings/ember_knight_plus_13.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/ember_knight_plus_13.png,b1b536046a1bde4832cc1d7bd212da06ab9db4995702c9373ba12cedf2f63bd2,copied,,VISUAL_MASTER_ADJUST
A00261,characters/specialists/wings/ember_knight_plus_13_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/ember_knight_plus_13_card.png,091a03f51870910ff7663fa326a6c569dbd339c0206a31940ef02b788ceebbaf,copied,,VISUAL_MASTER_ADJUST
A00262,characters/specialists/wings/ember_knight_plus_14.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution/ember_knight_plus_14.png,d96a2083d78fb170b842499fd33b99e2bc5643e12d4de7d874823d8564548841,copied,,VISUAL_MASTER_ADJUST
A00263,characters/specialists/wings/ember_knight_plus_14_card.png,characters,specialists,PRODUCTION_SINGLE,specialist_wings,,,,BRAMBLE_30_35.zip,BRAMBLE_30_35/35_specialist_wings/evolution_cards/ember_knight_plus_14_card.png,8d2d36929da7a85613caf2080845b04237bfeedb0e6239ecdde973d87c1a4b9f,copied,,VISUAL_MASTER_ADJUST
